# DUSTEM extinction cross-section for NH=10^21 H/cm2 : sigma (x 1e-21) [cm2/H]
# 
# Grain types 
# nr of grain types - nr of lambda
# lambda (microns)   ABS(1) ... ABS(ntype)  SCA(1) ... SCA(ntype)  EXT(Total)
# 
# CM20 CM20 aPyM5 aOlM5
 4   800
  2.825800E-001  3.592442E-001  6.905490E-002  1.290785E-001  1.235679E-001  1.001225E-003  4.469248E-002  1.799657E-001  1.754214E-001  1.082026E+000
  2.872200E-001  3.410958E-001  6.841567E-002  1.287557E-001  1.228631E-001  9.700475E-004  4.476898E-002  1.793060E-001  1.742909E-001  1.060466E+000
  2.919400E-001  3.237949E-001  6.772220E-002  1.283958E-001  1.216653E-001  9.366230E-004  4.479452E-002  1.784166E-001  1.725277E-001  1.038254E+000
  2.967400E-001  3.071690E-001  6.699068E-002  1.278864E-001  1.201979E-001  9.026708E-004  4.479764E-002  1.773309E-001  1.704070E-001  1.015682E+000
  3.016100E-001  2.914826E-001  6.626829E-002  1.271184E-001  1.187152E-001  8.687321E-004  4.476740E-002  1.759281E-001  1.684473E-001  9.935960E-001
  3.065700E-001  2.763130E-001  6.554111E-002  1.260262E-001  1.166695E-001  8.356801E-004  4.472052E-002  1.741836E-001  1.659730E-001  9.702626E-001
  3.116000E-001  2.621039E-001  6.480730E-002  1.245535E-001  1.145097E-001  8.031520E-004  4.463864E-002  1.721520E-001  1.637275E-001  9.472957E-001
  3.167200E-001  2.483268E-001  6.404746E-002  1.226730E-001  1.126206E-001  7.716667E-004  4.455010E-002  1.700458E-001  1.618206E-001  9.248561E-001
  3.219200E-001  2.353734E-001  6.327035E-002  1.205274E-001  1.106628E-001  7.407987E-004  4.442445E-002  1.678951E-001  1.602309E-001  9.031252E-001
  3.272100E-001  2.228557E-001  6.246300E-002  1.185322E-001  1.087556E-001  7.108974E-004  4.428704E-002  1.656429E-001  1.588213E-001  8.820686E-001
  3.325800E-001  2.110060E-001  6.163883E-002  1.162819E-001  1.068457E-001  6.817542E-004  4.412367E-002  1.636845E-001  1.576457E-001  8.619080E-001
  3.380500E-001  1.996918E-001  6.080087E-002  1.140157E-001  1.048817E-001  6.535000E-004  4.395032E-002  1.618688E-001  1.566432E-001  8.425060E-001
  3.436000E-001  1.890160E-001  5.991612E-002  1.117657E-001  1.029039E-001  6.261811E-004  4.415992E-002  1.602571E-001  1.556198E-001  8.242647E-001
  3.492400E-001  1.790529E-001  5.910927E-002  1.095355E-001  1.009664E-001  5.997543E-004  4.358993E-002  1.589001E-001  1.544879E-001  8.062417E-001
  3.549800E-001  1.695954E-001  5.826951E-002  1.072361E-001  9.919219E-002  5.742287E-004  4.338079E-002  1.577115E-001  1.533246E-001  7.892843E-001
  3.608100E-001  1.609321E-001  5.740786E-002  1.049009E-001  9.762713E-002  5.495536E-004  4.317020E-002  1.566057E-001  1.522006E-001  7.733940E-001
  3.667400E-001  1.525985E-001  5.653898E-002  1.026439E-001  9.617068E-002  5.257780E-004  4.294832E-002  1.555672E-001  1.511886E-001  7.581819E-001
  3.727600E-001  1.450797E-001  5.566333E-002  1.006661E-001  9.476006E-002  5.027853E-004  4.272025E-002  1.545918E-001  1.502475E-001  7.442316E-001
  3.788800E-001  1.377778E-001  5.478569E-002  9.903620E-002  9.334971E-002  4.806770E-004  4.248805E-002  1.536968E-001  1.493559E-001  7.309709E-001
  3.851100E-001  1.313569E-001  5.392556E-002  9.775677E-002  9.204823E-002  4.592633E-004  4.224051E-002  1.529570E-001  1.483446E-001  7.190889E-001
  3.914300E-001  1.251594E-001  5.307722E-002  9.662519E-002  9.082522E-002  4.387036E-004  4.199708E-002  1.523189E-001  1.473724E-001  7.078142E-001
  3.978600E-001  1.194932E-001  5.224211E-002  9.554608E-002  8.972660E-002  4.188509E-004  4.174624E-002  1.517394E-001  1.462811E-001  6.971936E-001
  4.044000E-001  1.140660E-001  5.140017E-002  9.451723E-002  8.862221E-002  3.997332E-004  4.148907E-002  1.511152E-001  1.450647E-001  6.866743E-001
  4.110400E-001  1.089881E-001  5.055935E-002  9.357684E-002  8.751614E-002  3.813425E-004  4.121436E-002  1.503702E-001  1.436572E-001  6.762635E-001
  4.177900E-001  1.042126E-001  4.972451E-002  9.271700E-002  8.640485E-002  3.636482E-004  4.092569E-002  1.494413E-001  1.420490E-001  6.658386E-001
  4.246600E-001  9.968550E-002  4.890298E-002  9.188323E-002  8.525353E-002  3.466183E-004  4.063191E-002  1.482882E-001  1.401924E-001  6.551844E-001
  4.316300E-001  9.569663E-002  4.810466E-002  9.102216E-002  8.399132E-002  3.302751E-004  4.033057E-002  1.468901E-001  1.380788E-001  6.444445E-001
  4.387200E-001  9.195639E-002  4.731773E-002  9.008511E-002  8.256578E-002  3.145939E-004  4.002275E-002  1.452246E-001  1.357504E-001  6.332374E-001
